algorithm,implementation,size,run,time_in_ms
dijkstra,js,medium,14,1.900000
dijkstra,js,medium,15,1.700000
dijkstra,js,medium,16,1.700000
dijkstra,js,medium,17,1.600000
dijkstra,js,medium,18,2.000000
dijkstra,js,medium,19,1.700000
dijkstra,js,medium,20,1.700000
dijkstra,js,medium,21,1.700000
dijkstra,js,medium,22,1.700000
dijkstra,js,medium,23,2.000000
dijkstra,js,medium,24,2.400000
dijkstra,js,medium,25,1.800000
dijkstra,js,medium,26,1.900000
dijkstra,js,medium,27,2.100000
dijkstra,js,medium,28,1.700000
dijkstra,js,medium,29,2.200000
dijkstra,js,medium,30,2.000000
dijkstra,wasm,medium,1,2.000000
dijkstra,wasm,medium,2,1.900000
dijkstra,wasm,medium,3,2.100000
dijkstra,wasm,medium,4,1.900000
dijkstra,wasm,medium,5,1.900000
dijkstra,wasm,medium,6,1.900000
dijkstra,wasm,medium,7,2.000000
dijkstra,wasm,medium,8,2.000000
dijkstra,wasm,medium,9,2.000000
dijkstra,wasm,medium,10,1.800000
dijkstra,wasm,medium,11,2.100000
dijkstra,wasm,medium,12,1.900000
dijkstra,wasm,medium,13,2.000000
dijkstra,wasm,medium,14,1.900000
dijkstra,wasm,medium,15,2.100000
dijkstra,wasm,medium,16,1.900000
dijkstra,wasm,medium,17,1.900000
dijkstra,wasm,medium,18,2.000000
dijkstra,wasm,medium,19,2.000000
dijkstra,wasm,medium,20,1.900000
dijkstra,wasm,medium,21,1.900000
dijkstra,wasm,medium,22,2.000000
dijkstra,wasm,medium,23,2.000000
dijkstra,wasm,medium,24,1.900000
dijkstra,wasm,medium,25,1.900000
dijkstra,wasm,medium,26,2.000000
dijkstra,wasm,medium,27,2.000000
dijkstra,wasm,medium,28,2.000000
dijkstra,wasm,medium,29,1.900000
dijkstra,wasm,medium,30,2.100000
dijkstra,js,large,1,48.700000
dijkstra,js,large,2,43.700000
dijkstra,js,large,3,39.000000
dijkstra,js,large,4,53.700000
dijkstra,js,large,5,46.400000
dijkstra,js,large,6,42.300000
dijkstra,js,large,7,46.900000
dijkstra,js,large,8,44.700000
dijkstra,js,large,9,43.500000
dijkstra,js,large,10,45.300000
dijkstra,js,large,11,44.100000
dijkstra,js,large,12,49.200000
dijkstra,js,large,13,43.400000
dijkstra,js,large,14,38.200000
dijkstra,js,large,15,36.600000
dijkstra,js,large,16,36.700000
dijkstra,js,large,17,34.900000
dijkstra,js,large,18,33.500000
dijkstra,js,large,19,31.400000
dijkstra,js,large,20,32.700000
dijkstra,js,large,21,33.300000
dijkstra,js,large,22,29.600000
dijkstra,js,large,23,27.200000
dijkstra,js,large,24,30.000000
dijkstra,js,large,25,27.300000
dijkstra,js,large,26,26.900000
dijkstra,js,large,27,27.300000
dijkstra,js,large,28,27.300000
dijkstra,js,large,29,30.900000
dijkstra,js,large,30,33.000000
dijkstra,wasm,large,1,24.800000
dijkstra,wasm,large,2,24.300000
dijkstra,wasm,large,3,24.900000
dijkstra,wasm,large,4,24.200000
dijkstra,wasm,large,5,24.400000
dijkstra,wasm,large,6,24.600000
dijkstra,wasm,large,7,26.100000
dijkstra,wasm,large,8,25.100000
dijkstra,wasm,large,9,24.100000
dijkstra,wasm,large,10,24.300000
dijkstra,wasm,large,11,24.200000
dijkstra,wasm,large,12,24.100000
dijkstra,wasm,large,13,24.400000
dijkstra,wasm,large,14,24.100000
dijkstra,wasm,large,15,24.300000
dijkstra,wasm,large,16,25.900000
dijkstra,wasm,large,17,27.000000
dijkstra,wasm,large,18,26.200000
dijkstra,wasm,large,19,25.500000
dijkstra,wasm,large,20,25.900000
dijkstra,wasm,large,21,27.000000
dijkstra,wasm,large,22,25.300000
dijkstra,wasm,large,23,27.200000
dijkstra,wasm,large,24,26.600000
dijkstra,wasm,large,25,26.800000
dijkstra,wasm,large,26,27.700000
dijkstra,wasm,large,27,29.900000
dijkstra,wasm,large,28,25.700000
dijkstra,wasm,large,29,25.900000
dijkstra,wasm,large,30,25.800000
dijkstra,js,very_large,1,628.700000
dijkstra,js,very_large,2,611.700000
dijkstra,js,very_large,3,602.700000
dijkstra,js,very_large,4,565.000000
dijkstra,js,very_large,5,609.200000
dijkstra,js,very_large,6,622.400000
dijkstra,js,very_large,7,597.400000
dijkstra,js,very_large,8,551.000000
dijkstra,js,very_large,9,584.000000
dijkstra,js,very_large,10,563.000000
dijkstra,js,very_large,11,591.700000
dijkstra,js,very_large,12,556.600000
dijkstra,js,very_large,13,555.900000
dijkstra,js,very_large,14,575.200000
dijkstra,js,very_large,15,542.300000
dijkstra,js,very_large,16,574.500000
dijkstra,js,very_large,17,629.200000
dijkstra,js,very_large,18,579.500000
dijkstra,js,very_large,19,568.200000
dijkstra,js,very_large,20,589.700000
dijkstra,js,very_large,21,552.000000
dijkstra,js,very_large,22,620.900000
dijkstra,js,very_large,23,626.300000
dijkstra,js,very_large,24,583.900000
dijkstra,js,very_large,25,592.600000
dijkstra,js,very_large,26,590.600000
dijkstra,js,very_large,27,551.300000
dijkstra,js,very_large,28,594.100000
dijkstra,js,very_large,29,651.100000
dijkstra,js,very_large,30,662.800000
dijkstra,wasm,very_large,1,466.800000
dijkstra,wasm,very_large,2,482.400000
dijkstra,wasm,very_large,3,456.400000
dijkstra,wasm,very_large,4,460.300000
dijkstra,wasm,very_large,5,457.800000
dijkstra,wasm,very_large,6,459.100000
dijkstra,wasm,very_large,7,453.800000
dijkstra,wasm,very_large,8,457.400000
dijkstra,wasm,very_large,9,452.600000
dijkstra,wasm,very_large,10,461.700000
dijkstra,wasm,very_large,11,486.800000
dijkstra,wasm,very_large,12,420.200000
dijkstra,wasm,very_large,13,424.200000
dijkstra,wasm,very_large,14,463.200000
dijkstra,wasm,very_large,15,459.700000
dijkstra,wasm,very_large,16,473.500000
dijkstra,wasm,very_large,17,433.300000
dijkstra,wasm,very_large,18,472.300000
dijkstra,wasm,very_large,19,439.500000
dijkstra,wasm,very_large,20,404.600000
dijkstra,wasm,very_large,21,406.100000
dijkstra,wasm,very_large,22,425.600000
dijkstra,wasm,very_large,23,424.100000
dijkstra,wasm,very_large,24,449.200000
dijkstra,wasm,very_large,25,444.200000
dijkstra,wasm,very_large,26,429.800000
dijkstra,wasm,very_large,27,434.700000
dijkstra,wasm,very_large,28,411.200000
dijkstra,wasm,very_large,29,402.200000
dijkstra,wasm,very_large,30,402.600000
matrix_multiplication,js,small,1,0.600000
matrix_multiplication,js,small,2,0.700000
matrix_multiplication,js,small,3,0.800000
matrix_multiplication,js,small,4,0.700000
matrix_multiplication,js,small,5,0.600000
matrix_multiplication,js,small,6,0.600000
matrix_multiplication,js,small,7,0.400000
matrix_multiplication,js,small,8,0.400000
matrix_multiplication,js,small,9,0.300000
matrix_multiplication,js,small,10,0.400000
matrix_multiplication,js,small,11,0.400000
matrix_multiplication,js,small,12,0.400000
matrix_multiplication,js,small,13,0.300000
matrix_multiplication,js,small,14,0.300000
matrix_multiplication,js,small,15,0.500000
matrix_multiplication,js,small,16,0.300000
matrix_multiplication,js,small,17,0.400000
matrix_multiplication,js,small,18,0.400000
matrix_multiplication,js,small,19,0.300000
matrix_multiplication,js,small,20,0.400000
matrix_multiplication,js,small,21,0.400000
matrix_multiplication,js,small,22,0.400000
matrix_multiplication,js,small,23,0.300000
matrix_multiplication,js,small,24,0.400000
matrix_multiplication,js,small,25,0.400000
matrix_multiplication,js,small,26,0.300000
matrix_multiplication,js,small,27,0.400000
matrix_multiplication,js,small,28,0.400000
matrix_multiplication,js,small,29,0.400000
matrix_multiplication,js,small,30,0.400000
matrix_multiplication,wasm,small,1,0.600000
matrix_multiplication,wasm,small,2,0.600000
matrix_multiplication,wasm,small,3,0.600000
matrix_multiplication,wasm,small,4,0.700000
matrix_multiplication,wasm,small,5,0.500000
matrix_multiplication,wasm,small,6,0.600000
matrix_multiplication,wasm,small,7,0.600000
matrix_multiplication,wasm,small,8,0.700000
matrix_multiplication,wasm,small,9,0.600000
matrix_multiplication,wasm,small,10,0.600000
matrix_multiplication,wasm,small,11,0.500000
matrix_multiplication,wasm,small,12,0.700000
matrix_multiplication,wasm,small,13,0.600000
matrix_multiplication,wasm,small,14,0.600000
matrix_multiplication,wasm,small,15,0.500000
matrix_multiplication,wasm,small,16,0.600000
matrix_multiplication,wasm,small,17,0.600000
matrix_multiplication,wasm,small,18,0.600000
matrix_multiplication,wasm,small,19,0.600000
matrix_multiplication,wasm,small,20,0.600000
matrix_multiplication,wasm,small,21,0.600000
matrix_multiplication,wasm,small,22,0.600000
matrix_multiplication,wasm,small,23,0.600000
matrix_multiplication,wasm,small,24,0.500000
matrix_multiplication,wasm,small,25,0.600000
matrix_multiplication,wasm,small,26,0.600000
matrix_multiplication,wasm,small,27,0.600000
matrix_multiplication,wasm,small,28,0.600000
matrix_multiplication,wasm,small,29,0.600000
matrix_multiplication,wasm,small,30,0.500000
matrix_multiplication,js,medium,1,21.900000
matrix_multiplication,js,medium,2,22.000000
matrix_multiplication,js,medium,3,21.700000
matrix_multiplication,js,medium,4,22.000000
matrix_multiplication,js,medium,5,21.900000
matrix_multiplication,js,medium,6,21.800000
matrix_multiplication,js,medium,7,21.900000
matrix_multiplication,js,medium,8,21.900000
matrix_multiplication,js,medium,9,21.900000
matrix_multiplication,js,medium,10,21.900000
matrix_multiplication,js,medium,11,21.900000
matrix_multiplication,js,medium,12,22.000000
matrix_multiplication,js,medium,13,21.900000
matrix_multiplication,js,medium,14,21.800000
matrix_multiplication,js,medium,15,21.900000
matrix_multiplication,js,medium,16,22.000000
matrix_multiplication,js,medium,17,22.000000
matrix_multiplication,js,medium,18,21.800000
matrix_multiplication,js,medium,19,21.900000
matrix_multiplication,js,medium,20,21.900000
matrix_multiplication,js,medium,21,21.800000
matrix_multiplication,js,medium,22,22.000000
matrix_multiplication,js,medium,23,21.800000
matrix_multiplication,js,medium,24,22.600000
matrix_multiplication,js,medium,25,23.200000
matrix_multiplication,js,medium,26,22.500000
matrix_multiplication,js,medium,27,22.600000
matrix_multiplication,js,medium,28,22.500000
matrix_multiplication,js,medium,29,22.400000
matrix_multiplication,js,medium,30,22.500000
matrix_multiplication,wasm,medium,1,37.200000
matrix_multiplication,wasm,medium,2,36.900000
matrix_multiplication,wasm,medium,3,36.900000
matrix_multiplication,wasm,medium,4,37.100000
matrix_multiplication,wasm,medium,5,37.300000
matrix_multiplication,wasm,medium,6,37.400000
matrix_multiplication,wasm,medium,7,37.000000
matrix_multiplication,wasm,medium,8,36.800000
matrix_multiplication,wasm,medium,9,37.100000
matrix_multiplication,wasm,medium,10,37.500000
matrix_multiplication,wasm,medium,11,37.300000
matrix_multiplication,wasm,medium,12,37.100000
matrix_multiplication,wasm,medium,13,37.400000
matrix_multiplication,wasm,medium,14,37.300000
matrix_multiplication,wasm,medium,15,37.100000
matrix_multiplication,wasm,medium,16,37.600000
matrix_multiplication,wasm,medium,17,37.100000
matrix_multiplication,wasm,medium,18,36.900000
matrix_multiplication,wasm,medium,19,37.400000
matrix_multiplication,wasm,medium,20,37.200000
matrix_multiplication,wasm,medium,21,36.700000
matrix_multiplication,wasm,medium,22,36.700000
matrix_multiplication,wasm,medium,23,36.600000
matrix_multiplication,wasm,medium,24,36.600000
matrix_multiplication,wasm,medium,25,41.300000
matrix_multiplication,wasm,medium,26,37.900000
matrix_multiplication,wasm,medium,27,36.900000
matrix_multiplication,wasm,medium,28,37.400000
matrix_multiplication,wasm,medium,29,37.100000
matrix_multiplication,wasm,medium,30,37.000000
matrix_multiplication,js,large,1,175.200000
matrix_multiplication,js,large,2,174.600000
matrix_multiplication,js,large,3,175.300000
matrix_multiplication,js,large,4,176.400000
matrix_multiplication,js,large,5,176.500000
matrix_multiplication,js,large,6,175.200000
matrix_multiplication,js,large,7,174.900000
matrix_multiplication,js,large,8,178.700000
matrix_multiplication,js,large,9,175.400000
matrix_multiplication,js,large,10,175.400000
matrix_multiplication,js,large,11,175.100000
matrix_multiplication,js,large,12,175.300000
matrix_multiplication,js,large,13,176.700000
matrix_multiplication,js,large,14,182.700000
matrix_multiplication,js,large,15,176.800000
matrix_multiplication,js,large,16,175.600000
matrix_multiplication,js,large,17,172.700000
matrix_multiplication,js,large,18,173.400000
matrix_multiplication,js,large,19,185.000000
matrix_multiplication,js,large,20,174.000000
matrix_multiplication,js,large,21,173.000000
matrix_multiplication,js,large,22,177.900000
matrix_multiplication,js,large,23,172.700000
matrix_multiplication,js,large,24,172.400000
matrix_multiplication,js,large,25,172.400000
matrix_multiplication,js,large,26,172.500000
matrix_multiplication,js,large,27,175.800000
matrix_multiplication,js,large,28,175.300000
matrix_multiplication,js,large,29,176.300000
matrix_multiplication,js,large,30,175.400000
matrix_multiplication,wasm,large,1,304.300000
matrix_multiplication,wasm,large,2,303.500000
matrix_multiplication,wasm,large,3,302.900000
matrix_multiplication,wasm,large,4,297.700000
matrix_multiplication,wasm,large,5,298.100000
matrix_multiplication,wasm,large,6,298.200000
matrix_multiplication,wasm,large,7,299.200000
matrix_multiplication,wasm,large,8,302.100000
matrix_multiplication,wasm,large,9,301.900000
matrix_multiplication,wasm,large,10,301.900000
matrix_multiplication,wasm,large,11,303.500000
matrix_multiplication,wasm,large,12,298.200000
matrix_multiplication,wasm,large,13,356.800000
matrix_multiplication,wasm,large,14,301.600000
matrix_multiplication,wasm,large,15,302.200000
matrix_multiplication,wasm,large,16,303.200000
matrix_multiplication,wasm,large,17,304.700000
matrix_multiplication,wasm,large,18,308.500000
matrix_multiplication,wasm,large,19,306.500000
matrix_multiplication,wasm,large,20,306.100000
matrix_multiplication,wasm,large,21,303.600000
matrix_multiplication,wasm,large,22,302.500000
matrix_multiplication,wasm,large,23,302.100000
matrix_multiplication,wasm,large,24,302.300000
matrix_multiplication,wasm,large,25,301.500000
matrix_multiplication,wasm,large,26,303.200000
matrix_multiplication,wasm,large,27,302.600000
matrix_multiplication,wasm,large,28,301.700000
matrix_multiplication,wasm,large,29,304.300000
matrix_multiplication,wasm,large,30,304.700000
matrix_multiplication,js,very_large,1,2620.000000
matrix_multiplication,js,very_large,2,2694.400000
matrix_multiplication,js,very_large,3,2601.900000
matrix_multiplication,js,very_large,4,2688.700000
matrix_multiplication,js,very_large,5,2616.100000
matrix_multiplication,js,very_large,6,2615.600000
matrix_multiplication,js,very_large,7,2726.800000
matrix_multiplication,js,very_large,8,2714.000000
matrix_multiplication,js,very_large,9,2663.100000
matrix_multiplication,js,very_large,10,2697.700000
matrix_multiplication,js,very_large,11,2625.100000
matrix_multiplication,js,very_large,12,2690.100000
matrix_multiplication,js,very_large,13,2582.700000
matrix_multiplication,js,very_large,14,2652.000000
matrix_multiplication,js,very_large,15,2970.100000
matrix_multiplication,js,very_large,16,2705.000000
matrix_multiplication,js,very_large,17,2760.100000
matrix_multiplication,js,very_large,18,2845.300000
matrix_multiplication,js,very_large,19,2720.200000
matrix_multiplication,js,very_large,20,2778.500000
matrix_multiplication,js,very_large,21,2755.400000
matrix_multiplication,js,very_large,22,2862.100000
matrix_multiplication,js,very_large,23,2690.600000
matrix_multiplication,js,very_large,24,2675.500000
matrix_multiplication,js,very_large,25,2581.900000
matrix_multiplication,js,very_large,26,2730.900000
matrix_multiplication,js,very_large,27,2708.600000
matrix_multiplication,js,very_large,28,2627.000000
matrix_multiplication,js,very_large,29,2661.200000
matrix_multiplication,js,very_large,30,3015.500000
matrix_multiplication,wasm,very_large,1,3809.000000
matrix_multiplication,wasm,very_large,2,3834.800000
matrix_multiplication,wasm,very_large,3,3651.300000
matrix_multiplication,wasm,very_large,4,3891.700000
matrix_multiplication,wasm,very_large,5,3934.400000
matrix_multiplication,wasm,very_large,6,3902.400000
matrix_multiplication,wasm,very_large,7,4044.800000
matrix_multiplication,wasm,very_large,8,3854.000000
matrix_multiplication,wasm,very_large,9,3558.800000
matrix_multiplication,wasm,very_large,10,3767.000000
matrix_multiplication,wasm,very_large,11,3638.900000
matrix_multiplication,wasm,very_large,12,3759.400000
matrix_multiplication,wasm,very_large,13,3549.200000
matrix_multiplication,wasm,very_large,14,3807.100000
matrix_multiplication,wasm,very_large,15,3677.700000
matrix_multiplication,wasm,very_large,16,3670.000000
matrix_multiplication,wasm,very_large,17,3644.800000
matrix_multiplication,wasm,very_large,18,3557.700000
matrix_multiplication,wasm,very_large,19,3484.400000
matrix_multiplication,wasm,very_large,20,3517.100000
matrix_multiplication,wasm,very_large,21,3593.100000
matrix_multiplication,wasm,very_large,22,3593.700000
matrix_multiplication,wasm,very_large,23,3739.300000
matrix_multiplication,wasm,very_large,24,3578.500000
matrix_multiplication,wasm,very_large,25,3513.900000
matrix_multiplication,wasm,very_large,26,3565.400000
matrix_multiplication,wasm,very_large,27,3464.700000
matrix_multiplication,wasm,very_large,28,3479.700000
matrix_multiplication,wasm,very_large,29,3407.800000
matrix_multiplication,wasm,very_large,30,3841.400000
