algorithm,implementation,size,run,time_in_ms
dijkstra,js,medium,16,2.000000
dijkstra,js,medium,17,3.000000
dijkstra,js,medium,18,3.000000
dijkstra,js,medium,19,3.000000
dijkstra,js,medium,20,2.000000
dijkstra,js,medium,21,3.000000
dijkstra,js,medium,22,3.000000
dijkstra,js,medium,23,2.000000
dijkstra,js,medium,24,3.000000
dijkstra,js,medium,25,3.000000
dijkstra,js,medium,26,3.000000
dijkstra,js,medium,27,3.000000
dijkstra,js,medium,28,2.000000
dijkstra,js,medium,29,3.000000
dijkstra,js,medium,30,3.000000
dijkstra,wasm,medium,1,1.000000
dijkstra,wasm,medium,2,2.000000
dijkstra,wasm,medium,3,1.000000
dijkstra,wasm,medium,4,3.000000
dijkstra,wasm,medium,5,1.000000
dijkstra,wasm,medium,6,1.000000
dijkstra,wasm,medium,7,3.000000
dijkstra,wasm,medium,8,1.000000
dijkstra,wasm,medium,9,2.000000
dijkstra,wasm,medium,10,1.000000
dijkstra,wasm,medium,11,2.000000
dijkstra,wasm,medium,12,1.000000
dijkstra,wasm,medium,13,2.000000
dijkstra,wasm,medium,14,2.000000
dijkstra,wasm,medium,15,1.000000
dijkstra,wasm,medium,16,2.000000
dijkstra,wasm,medium,17,2.000000
dijkstra,wasm,medium,18,1.000000
dijkstra,wasm,medium,19,2.000000
dijkstra,wasm,medium,20,2.000000
dijkstra,wasm,medium,21,1.000000
dijkstra,wasm,medium,22,2.000000
dijkstra,wasm,medium,23,1.000000
dijkstra,wasm,medium,24,3.000000
dijkstra,wasm,medium,25,1.000000
dijkstra,wasm,medium,26,1.000000
dijkstra,wasm,medium,27,2.000000
dijkstra,wasm,medium,28,1.000000
dijkstra,wasm,medium,29,2.000000
dijkstra,wasm,medium,30,1.000000
dijkstra,js,large,1,36.000000
dijkstra,js,large,2,34.000000
dijkstra,js,large,3,36.000000
dijkstra,js,large,4,34.000000
dijkstra,js,large,5,34.000000
dijkstra,js,large,6,35.000000
dijkstra,js,large,7,34.000000
dijkstra,js,large,8,34.000000
dijkstra,js,large,9,35.000000
dijkstra,js,large,10,37.000000
dijkstra,js,large,11,35.000000
dijkstra,js,large,12,36.000000
dijkstra,js,large,13,36.000000
dijkstra,js,large,14,35.000000
dijkstra,js,large,15,35.000000
dijkstra,js,large,16,36.000000
dijkstra,js,large,17,34.000000
dijkstra,js,large,18,34.000000
dijkstra,js,large,19,34.000000
dijkstra,js,large,20,35.000000
dijkstra,js,large,21,35.000000
dijkstra,js,large,22,34.000000
dijkstra,js,large,23,35.000000
dijkstra,js,large,24,34.000000
dijkstra,js,large,25,34.000000
dijkstra,js,large,26,35.000000
dijkstra,js,large,27,34.000000
dijkstra,js,large,28,35.000000
dijkstra,js,large,29,34.000000
dijkstra,js,large,30,35.000000
dijkstra,wasm,large,1,21.000000
dijkstra,wasm,large,2,21.000000
dijkstra,wasm,large,3,21.000000
dijkstra,wasm,large,4,21.000000
dijkstra,wasm,large,5,21.000000
dijkstra,wasm,large,6,21.000000
dijkstra,wasm,large,7,22.000000
dijkstra,wasm,large,8,20.000000
dijkstra,wasm,large,9,21.000000
dijkstra,wasm,large,10,21.000000
dijkstra,wasm,large,11,21.000000
dijkstra,wasm,large,12,20.000000
dijkstra,wasm,large,13,21.000000
dijkstra,wasm,large,14,20.000000
dijkstra,wasm,large,15,22.000000
dijkstra,wasm,large,16,20.000000
dijkstra,wasm,large,17,20.000000
dijkstra,wasm,large,18,21.000000
dijkstra,wasm,large,19,20.000000
dijkstra,wasm,large,20,20.000000
dijkstra,wasm,large,21,22.000000
dijkstra,wasm,large,22,21.000000
dijkstra,wasm,large,23,21.000000
dijkstra,wasm,large,24,22.000000
dijkstra,wasm,large,25,20.000000
dijkstra,wasm,large,26,21.000000
dijkstra,wasm,large,27,22.000000
dijkstra,wasm,large,28,21.000000
dijkstra,wasm,large,29,22.000000
dijkstra,wasm,large,30,21.000000
dijkstra,js,very_large,1,521.000000
dijkstra,js,very_large,2,526.000000
dijkstra,js,very_large,3,521.000000
dijkstra,js,very_large,4,522.000000
dijkstra,js,very_large,5,525.000000
dijkstra,js,very_large,6,523.000000
dijkstra,js,very_large,7,528.000000
dijkstra,js,very_large,8,528.000000
dijkstra,js,very_large,9,524.000000
dijkstra,js,very_large,10,522.000000
dijkstra,js,very_large,11,519.000000
dijkstra,js,very_large,12,522.000000
dijkstra,js,very_large,13,522.000000
dijkstra,js,very_large,14,521.000000
dijkstra,js,very_large,15,520.000000
dijkstra,js,very_large,16,524.000000
dijkstra,js,very_large,17,524.000000
dijkstra,js,very_large,18,522.000000
dijkstra,js,very_large,19,519.000000
dijkstra,js,very_large,20,523.000000
dijkstra,js,very_large,21,522.000000
dijkstra,js,very_large,22,522.000000
dijkstra,js,very_large,23,521.000000
dijkstra,js,very_large,24,521.000000
dijkstra,js,very_large,25,524.000000
dijkstra,js,very_large,26,522.000000
dijkstra,js,very_large,27,529.000000
dijkstra,js,very_large,28,522.000000
dijkstra,js,very_large,29,523.000000
dijkstra,js,very_large,30,521.000000
dijkstra,wasm,very_large,1,342.000000
dijkstra,wasm,very_large,2,341.000000
dijkstra,wasm,very_large,3,341.000000
dijkstra,wasm,very_large,4,341.000000
dijkstra,wasm,very_large,5,340.000000
dijkstra,wasm,very_large,6,340.000000
dijkstra,wasm,very_large,7,342.000000
dijkstra,wasm,very_large,8,340.000000
dijkstra,wasm,very_large,9,340.000000
dijkstra,wasm,very_large,10,342.000000
dijkstra,wasm,very_large,11,339.000000
dijkstra,wasm,very_large,12,342.000000
dijkstra,wasm,very_large,13,339.000000
dijkstra,wasm,very_large,14,341.000000
dijkstra,wasm,very_large,15,339.000000
dijkstra,wasm,very_large,16,341.000000
dijkstra,wasm,very_large,17,344.000000
dijkstra,wasm,very_large,18,344.000000
dijkstra,wasm,very_large,19,341.000000
dijkstra,wasm,very_large,20,341.000000
dijkstra,wasm,very_large,21,343.000000
dijkstra,wasm,very_large,22,341.000000
dijkstra,wasm,very_large,23,341.000000
dijkstra,wasm,very_large,24,344.000000
dijkstra,wasm,very_large,25,341.000000
dijkstra,wasm,very_large,26,339.000000
dijkstra,wasm,very_large,27,339.000000
dijkstra,wasm,very_large,28,341.000000
dijkstra,wasm,very_large,29,341.000000
dijkstra,wasm,very_large,30,341.000000
matrix_multiplication,js,small,1,1.000000
matrix_multiplication,js,small,2,0.000000
matrix_multiplication,js,small,3,0.000000
matrix_multiplication,js,small,4,2.000000
matrix_multiplication,js,small,5,0.000000
matrix_multiplication,js,small,6,0.000000
matrix_multiplication,js,small,7,0.000000
matrix_multiplication,js,small,8,1.000000
matrix_multiplication,js,small,9,0.000000
matrix_multiplication,js,small,10,0.000000
matrix_multiplication,js,small,11,1.000000
matrix_multiplication,js,small,12,0.000000
matrix_multiplication,js,small,13,1.000000
matrix_multiplication,js,small,14,0.000000
matrix_multiplication,js,small,15,0.000000
matrix_multiplication,js,small,16,2.000000
matrix_multiplication,js,small,17,0.000000
matrix_multiplication,js,small,18,0.000000
matrix_multiplication,js,small,19,0.000000
matrix_multiplication,js,small,20,1.000000
matrix_multiplication,js,small,21,0.000000
matrix_multiplication,js,small,22,1.000000
matrix_multiplication,js,small,23,0.000000
matrix_multiplication,js,small,24,0.000000
matrix_multiplication,js,small,25,1.000000
matrix_multiplication,js,small,26,0.000000
matrix_multiplication,js,small,27,1.000000
matrix_multiplication,js,small,28,0.000000
matrix_multiplication,js,small,29,0.000000
matrix_multiplication,js,small,30,1.000000
matrix_multiplication,wasm,small,1,0.000000
matrix_multiplication,wasm,small,2,0.000000
matrix_multiplication,wasm,small,3,0.000000
matrix_multiplication,wasm,small,4,0.000000
matrix_multiplication,wasm,small,5,1.000000
matrix_multiplication,wasm,small,6,0.000000
matrix_multiplication,wasm,small,7,0.000000
matrix_multiplication,wasm,small,8,0.000000
matrix_multiplication,wasm,small,9,0.000000
matrix_multiplication,wasm,small,10,0.000000
matrix_multiplication,wasm,small,11,0.000000
matrix_multiplication,wasm,small,12,1.000000
matrix_multiplication,wasm,small,13,0.000000
matrix_multiplication,wasm,small,14,0.000000
matrix_multiplication,wasm,small,15,0.000000
matrix_multiplication,wasm,small,16,0.000000
matrix_multiplication,wasm,small,17,0.000000
matrix_multiplication,wasm,small,18,0.000000
matrix_multiplication,wasm,small,19,1.000000
matrix_multiplication,wasm,small,20,0.000000
matrix_multiplication,wasm,small,21,0.000000
matrix_multiplication,wasm,small,22,0.000000
matrix_multiplication,wasm,small,23,0.000000
matrix_multiplication,wasm,small,24,0.000000
matrix_multiplication,wasm,small,25,0.000000
matrix_multiplication,wasm,small,26,1.000000
matrix_multiplication,wasm,small,27,0.000000
matrix_multiplication,wasm,small,28,0.000000
matrix_multiplication,wasm,small,29,0.000000
matrix_multiplication,wasm,small,30,0.000000
matrix_multiplication,js,medium,1,25.000000
matrix_multiplication,js,medium,2,26.000000
matrix_multiplication,js,medium,3,26.000000
matrix_multiplication,js,medium,4,25.000000
matrix_multiplication,js,medium,5,26.000000
matrix_multiplication,js,medium,6,25.000000
matrix_multiplication,js,medium,7,26.000000
matrix_multiplication,js,medium,8,25.000000
matrix_multiplication,js,medium,9,25.000000
matrix_multiplication,js,medium,10,26.000000
matrix_multiplication,js,medium,11,25.000000
matrix_multiplication,js,medium,12,25.000000
matrix_multiplication,js,medium,13,26.000000
matrix_multiplication,js,medium,14,25.000000
matrix_multiplication,js,medium,15,26.000000
matrix_multiplication,js,medium,16,25.000000
matrix_multiplication,js,medium,17,26.000000
matrix_multiplication,js,medium,18,25.000000
matrix_multiplication,js,medium,19,25.000000
matrix_multiplication,js,medium,20,26.000000
matrix_multiplication,js,medium,21,26.000000
matrix_multiplication,js,medium,22,25.000000
matrix_multiplication,js,medium,23,26.000000
matrix_multiplication,js,medium,24,25.000000
matrix_multiplication,js,medium,25,25.000000
matrix_multiplication,js,medium,26,26.000000
matrix_multiplication,js,medium,27,26.000000
matrix_multiplication,js,medium,28,25.000000
matrix_multiplication,js,medium,29,25.000000
matrix_multiplication,js,medium,30,26.000000
matrix_multiplication,wasm,medium,1,14.000000
matrix_multiplication,wasm,medium,2,14.000000
matrix_multiplication,wasm,medium,3,14.000000
matrix_multiplication,wasm,medium,4,14.000000
matrix_multiplication,wasm,medium,5,14.000000
matrix_multiplication,wasm,medium,6,14.000000
matrix_multiplication,wasm,medium,7,13.000000
matrix_multiplication,wasm,medium,8,14.000000
matrix_multiplication,wasm,medium,9,14.000000
matrix_multiplication,wasm,medium,10,14.000000
matrix_multiplication,wasm,medium,11,14.000000
matrix_multiplication,wasm,medium,12,14.000000
matrix_multiplication,wasm,medium,13,14.000000
matrix_multiplication,wasm,medium,14,14.000000
matrix_multiplication,wasm,medium,15,14.000000
matrix_multiplication,wasm,medium,16,14.000000
matrix_multiplication,wasm,medium,17,14.000000
matrix_multiplication,wasm,medium,18,14.000000
matrix_multiplication,wasm,medium,19,14.000000
matrix_multiplication,wasm,medium,20,14.000000
matrix_multiplication,wasm,medium,21,14.000000
matrix_multiplication,wasm,medium,22,14.000000
matrix_multiplication,wasm,medium,23,13.000000
matrix_multiplication,wasm,medium,24,15.000000
matrix_multiplication,wasm,medium,25,14.000000
matrix_multiplication,wasm,medium,26,14.000000
matrix_multiplication,wasm,medium,27,13.000000
matrix_multiplication,wasm,medium,28,14.000000
matrix_multiplication,wasm,medium,29,14.000000
matrix_multiplication,wasm,medium,30,14.000000
matrix_multiplication,js,large,1,202.000000
matrix_multiplication,js,large,2,201.000000
matrix_multiplication,js,large,3,202.000000
matrix_multiplication,js,large,4,201.000000
matrix_multiplication,js,large,5,201.000000
matrix_multiplication,js,large,6,202.000000
matrix_multiplication,js,large,7,201.000000
matrix_multiplication,js,large,8,202.000000
matrix_multiplication,js,large,9,201.000000
matrix_multiplication,js,large,10,201.000000
matrix_multiplication,js,large,11,201.000000
matrix_multiplication,js,large,12,202.000000
matrix_multiplication,js,large,13,201.000000
matrix_multiplication,js,large,14,203.000000
matrix_multiplication,js,large,15,201.000000
matrix_multiplication,js,large,16,202.000000
matrix_multiplication,js,large,17,202.000000
matrix_multiplication,js,large,18,200.000000
matrix_multiplication,js,large,19,202.000000
matrix_multiplication,js,large,20,202.000000
matrix_multiplication,js,large,21,202.000000
matrix_multiplication,js,large,22,200.000000
matrix_multiplication,js,large,23,201.000000
matrix_multiplication,js,large,24,202.000000
matrix_multiplication,js,large,25,201.000000
matrix_multiplication,js,large,26,202.000000
matrix_multiplication,js,large,27,200.000000
matrix_multiplication,js,large,28,202.000000
matrix_multiplication,js,large,29,202.000000
matrix_multiplication,js,large,30,201.000000
matrix_multiplication,wasm,large,1,130.000000
matrix_multiplication,wasm,large,2,129.000000
matrix_multiplication,wasm,large,3,132.000000
matrix_multiplication,wasm,large,4,129.000000
matrix_multiplication,wasm,large,5,129.000000
matrix_multiplication,wasm,large,6,130.000000
matrix_multiplication,wasm,large,7,130.000000
matrix_multiplication,wasm,large,8,129.000000
matrix_multiplication,wasm,large,9,130.000000
matrix_multiplication,wasm,large,10,130.000000
matrix_multiplication,wasm,large,11,129.000000
matrix_multiplication,wasm,large,12,130.000000
matrix_multiplication,wasm,large,13,130.000000
matrix_multiplication,wasm,large,14,130.000000
matrix_multiplication,wasm,large,15,130.000000
matrix_multiplication,wasm,large,16,129.000000
matrix_multiplication,wasm,large,17,131.000000
matrix_multiplication,wasm,large,18,130.000000
matrix_multiplication,wasm,large,19,130.000000
matrix_multiplication,wasm,large,20,130.000000
matrix_multiplication,wasm,large,21,130.000000
matrix_multiplication,wasm,large,22,130.000000
matrix_multiplication,wasm,large,23,128.000000
matrix_multiplication,wasm,large,24,131.000000
matrix_multiplication,wasm,large,25,129.000000
matrix_multiplication,wasm,large,26,130.000000
matrix_multiplication,wasm,large,27,129.000000
matrix_multiplication,wasm,large,28,131.000000
matrix_multiplication,wasm,large,29,130.000000
matrix_multiplication,wasm,large,30,130.000000
matrix_multiplication,js,very_large,1,2508.000000
matrix_multiplication,js,very_large,2,2506.000000
matrix_multiplication,js,very_large,3,2504.000000
matrix_multiplication,js,very_large,4,2497.000000
matrix_multiplication,js,very_large,5,2493.000000
matrix_multiplication,js,very_large,6,2506.000000
matrix_multiplication,js,very_large,7,2509.000000
matrix_multiplication,js,very_large,8,2501.000000
matrix_multiplication,js,very_large,9,2497.000000
matrix_multiplication,js,very_large,10,2493.000000
matrix_multiplication,js,very_large,11,2495.000000
matrix_multiplication,js,very_large,12,2502.000000
matrix_multiplication,js,very_large,13,2502.000000
matrix_multiplication,js,very_large,14,2493.000000
matrix_multiplication,js,very_large,15,2495.000000
matrix_multiplication,js,very_large,16,2499.000000
matrix_multiplication,js,very_large,17,2505.000000
matrix_multiplication,js,very_large,18,2491.000000
matrix_multiplication,js,very_large,19,2501.000000
matrix_multiplication,js,very_large,20,2493.000000
matrix_multiplication,js,very_large,21,2494.000000
matrix_multiplication,js,very_large,22,2503.000000
matrix_multiplication,js,very_large,23,2501.000000
matrix_multiplication,js,very_large,24,2491.000000
matrix_multiplication,js,very_large,25,2491.000000
matrix_multiplication,js,very_large,26,2489.000000
matrix_multiplication,js,very_large,27,2492.000000
matrix_multiplication,js,very_large,28,2488.000000
matrix_multiplication,js,very_large,29,2499.000000
matrix_multiplication,js,very_large,30,2488.000000
matrix_multiplication,wasm,very_large,1,1138.000000
matrix_multiplication,wasm,very_large,2,1142.000000
matrix_multiplication,wasm,very_large,3,1142.000000
matrix_multiplication,wasm,very_large,4,1142.000000
matrix_multiplication,wasm,very_large,5,1145.000000
matrix_multiplication,wasm,very_large,6,1140.000000
matrix_multiplication,wasm,very_large,7,1141.000000
matrix_multiplication,wasm,very_large,8,1150.000000
matrix_multiplication,wasm,very_large,9,1137.000000
matrix_multiplication,wasm,very_large,10,1147.000000
matrix_multiplication,wasm,very_large,11,1138.000000
matrix_multiplication,wasm,very_large,12,1146.000000
matrix_multiplication,wasm,very_large,13,1142.000000
matrix_multiplication,wasm,very_large,14,1145.000000
matrix_multiplication,wasm,very_large,15,1149.000000
matrix_multiplication,wasm,very_large,16,1145.000000
matrix_multiplication,wasm,very_large,17,1144.000000
matrix_multiplication,wasm,very_large,18,1142.000000
matrix_multiplication,wasm,very_large,19,1144.000000
matrix_multiplication,wasm,very_large,20,1139.000000
matrix_multiplication,wasm,very_large,21,1133.000000
matrix_multiplication,wasm,very_large,22,1137.000000
matrix_multiplication,wasm,very_large,23,1070.000000
matrix_multiplication,wasm,very_large,24,1141.000000
matrix_multiplication,wasm,very_large,25,1141.000000
matrix_multiplication,wasm,very_large,26,1138.000000
matrix_multiplication,wasm,very_large,27,1143.000000
matrix_multiplication,wasm,very_large,28,1144.000000
matrix_multiplication,wasm,very_large,29,1137.000000
matrix_multiplication,wasm,very_large,30,1146.000000
