algorithm,implementation,size,run,time_in_ms
dijkstra,js,medium,14,1.600000
dijkstra,js,medium,15,1.600000
dijkstra,js,medium,16,1.600000
dijkstra,js,medium,17,1.700000
dijkstra,js,medium,18,1.600000
dijkstra,js,medium,19,1.700000
dijkstra,js,medium,20,1.700000
dijkstra,js,medium,21,1.600000
dijkstra,js,medium,22,1.600000
dijkstra,js,medium,23,1.600000
dijkstra,js,medium,24,1.500000
dijkstra,js,medium,25,1.600000
dijkstra,js,medium,26,1.700000
dijkstra,js,medium,27,1.500000
dijkstra,js,medium,28,1.500000
dijkstra,js,medium,29,1.500000
dijkstra,js,medium,30,1.600000
dijkstra,wasm,medium,1,2.000000
dijkstra,wasm,medium,2,2.100000
dijkstra,wasm,medium,3,2.300000
dijkstra,wasm,medium,4,2.200000
dijkstra,wasm,medium,5,2.000000
dijkstra,wasm,medium,6,2.100000
dijkstra,wasm,medium,7,2.100000
dijkstra,wasm,medium,8,2.200000
dijkstra,wasm,medium,9,2.000000
dijkstra,wasm,medium,10,2.100000
dijkstra,wasm,medium,11,2.100000
dijkstra,wasm,medium,12,2.100000
dijkstra,wasm,medium,13,2.100000
dijkstra,wasm,medium,14,2.000000
dijkstra,wasm,medium,15,2.100000
dijkstra,wasm,medium,16,2.300000
dijkstra,wasm,medium,17,2.000000
dijkstra,wasm,medium,18,2.200000
dijkstra,wasm,medium,19,2.100000
dijkstra,wasm,medium,20,2.100000
dijkstra,wasm,medium,21,2.200000
dijkstra,wasm,medium,22,2.100000
dijkstra,wasm,medium,23,2.300000
dijkstra,wasm,medium,24,2.100000
dijkstra,wasm,medium,25,2.100000
dijkstra,wasm,medium,26,2.100000
dijkstra,wasm,medium,27,2.200000
dijkstra,wasm,medium,28,2.000000
dijkstra,wasm,medium,29,2.100000
dijkstra,wasm,medium,30,2.200000
dijkstra,js,large,1,19.300000
dijkstra,js,large,2,19.400000
dijkstra,js,large,3,19.500000
dijkstra,js,large,4,19.300000
dijkstra,js,large,5,19.300000
dijkstra,js,large,6,19.400000
dijkstra,js,large,7,19.400000
dijkstra,js,large,8,19.500000
dijkstra,js,large,9,19.500000
dijkstra,js,large,10,19.500000
dijkstra,js,large,11,19.400000
dijkstra,js,large,12,19.400000
dijkstra,js,large,13,20.000000
dijkstra,js,large,14,20.400000
dijkstra,js,large,15,19.600000
dijkstra,js,large,16,19.700000
dijkstra,js,large,17,19.500000
dijkstra,js,large,18,19.500000
dijkstra,js,large,19,19.400000
dijkstra,js,large,20,19.600000
dijkstra,js,large,21,19.300000
dijkstra,js,large,22,19.600000
dijkstra,js,large,23,19.400000
dijkstra,js,large,24,19.600000
dijkstra,js,large,25,19.400000
dijkstra,js,large,26,19.500000
dijkstra,js,large,27,19.500000
dijkstra,js,large,28,19.400000
dijkstra,js,large,29,19.500000
dijkstra,js,large,30,19.500000
dijkstra,wasm,large,1,26.100000
dijkstra,wasm,large,2,26.000000
dijkstra,wasm,large,3,26.200000
dijkstra,wasm,large,4,26.000000
dijkstra,wasm,large,5,26.000000
dijkstra,wasm,large,6,26.000000
dijkstra,wasm,large,7,25.900000
dijkstra,wasm,large,8,26.100000
dijkstra,wasm,large,9,26.100000
dijkstra,wasm,large,10,25.900000
dijkstra,wasm,large,11,26.000000
dijkstra,wasm,large,12,26.100000
dijkstra,wasm,large,13,26.100000
dijkstra,wasm,large,14,26.000000
dijkstra,wasm,large,15,26.100000
dijkstra,wasm,large,16,26.000000
dijkstra,wasm,large,17,26.000000
dijkstra,wasm,large,18,26.100000
dijkstra,wasm,large,19,26.100000
dijkstra,wasm,large,20,26.100000
dijkstra,wasm,large,21,26.400000
dijkstra,wasm,large,22,26.000000
dijkstra,wasm,large,23,26.100000
dijkstra,wasm,large,24,26.000000
dijkstra,wasm,large,25,26.000000
dijkstra,wasm,large,26,26.100000
dijkstra,wasm,large,27,26.000000
dijkstra,wasm,large,28,25.800000
dijkstra,wasm,large,29,26.000000
dijkstra,wasm,large,30,25.900000
dijkstra,js,very_large,1,323.700000
dijkstra,js,very_large,2,324.400000
dijkstra,js,very_large,3,322.200000
dijkstra,js,very_large,4,322.200000
dijkstra,js,very_large,5,320.800000
dijkstra,js,very_large,6,321.300000
dijkstra,js,very_large,7,321.200000
dijkstra,js,very_large,8,325.100000
dijkstra,js,very_large,9,324.100000
dijkstra,js,very_large,10,323.100000
dijkstra,js,very_large,11,322.800000
dijkstra,js,very_large,12,321.900000
dijkstra,js,very_large,13,326.400000
dijkstra,js,very_large,14,322.200000
dijkstra,js,very_large,15,325.300000
dijkstra,js,very_large,16,322.000000
dijkstra,js,very_large,17,322.100000
dijkstra,js,very_large,18,323.600000
dijkstra,js,very_large,19,321.200000
dijkstra,js,very_large,20,325.000000
dijkstra,js,very_large,21,321.200000
dijkstra,js,very_large,22,324.700000
dijkstra,js,very_large,23,321.800000
dijkstra,js,very_large,24,324.200000
dijkstra,js,very_large,25,321.600000
dijkstra,js,very_large,26,328.100000
dijkstra,js,very_large,27,323.000000
dijkstra,js,very_large,28,331.300000
dijkstra,js,very_large,29,322.900000
dijkstra,js,very_large,30,321.400000
dijkstra,wasm,very_large,1,416.800000
dijkstra,wasm,very_large,2,416.100000
dijkstra,wasm,very_large,3,414.400000
dijkstra,wasm,very_large,4,418.100000
dijkstra,wasm,very_large,5,416.000000
dijkstra,wasm,very_large,6,418.500000
dijkstra,wasm,very_large,7,417.000000
dijkstra,wasm,very_large,8,424.600000
dijkstra,wasm,very_large,9,435.300000
dijkstra,wasm,very_large,10,418.100000
dijkstra,wasm,very_large,11,417.900000
dijkstra,wasm,very_large,12,418.500000
dijkstra,wasm,very_large,13,417.100000
dijkstra,wasm,very_large,14,416.800000
dijkstra,wasm,very_large,15,419.600000
dijkstra,wasm,very_large,16,417.700000
dijkstra,wasm,very_large,17,416.300000
dijkstra,wasm,very_large,18,418.200000
dijkstra,wasm,very_large,19,417.600000
dijkstra,wasm,very_large,20,416.800000
dijkstra,wasm,very_large,21,417.300000
dijkstra,wasm,very_large,22,416.900000
dijkstra,wasm,very_large,23,415.900000
dijkstra,wasm,very_large,24,419.500000
dijkstra,wasm,very_large,25,416.500000
dijkstra,wasm,very_large,26,417.300000
dijkstra,wasm,very_large,27,415.600000
dijkstra,wasm,very_large,28,416.500000
dijkstra,wasm,very_large,29,417.700000
dijkstra,wasm,very_large,30,418.400000
matrix_multiplication,js,small,1,0.400000
matrix_multiplication,js,small,2,0.400000
matrix_multiplication,js,small,3,0.200000
matrix_multiplication,js,small,4,0.400000
matrix_multiplication,js,small,5,0.400000
matrix_multiplication,js,small,6,0.300000
matrix_multiplication,js,small,7,0.400000
matrix_multiplication,js,small,8,0.300000
matrix_multiplication,js,small,9,0.500000
matrix_multiplication,js,small,10,0.300000
matrix_multiplication,js,small,11,0.400000
matrix_multiplication,js,small,12,0.300000
matrix_multiplication,js,small,13,0.400000
matrix_multiplication,js,small,14,0.300000
matrix_multiplication,js,small,15,0.400000
matrix_multiplication,js,small,16,0.300000
matrix_multiplication,js,small,17,0.400000
matrix_multiplication,js,small,18,0.300000
matrix_multiplication,js,small,19,0.400000
matrix_multiplication,js,small,20,0.300000
matrix_multiplication,js,small,21,0.400000
matrix_multiplication,js,small,22,0.300000
matrix_multiplication,js,small,23,0.400000
matrix_multiplication,js,small,24,0.300000
matrix_multiplication,js,small,25,0.400000
matrix_multiplication,js,small,26,0.400000
matrix_multiplication,js,small,27,0.300000
matrix_multiplication,js,small,28,0.400000
matrix_multiplication,js,small,29,0.300000
matrix_multiplication,js,small,30,0.400000
matrix_multiplication,wasm,small,1,0.500000
matrix_multiplication,wasm,small,2,0.600000
matrix_multiplication,wasm,small,3,0.600000
matrix_multiplication,wasm,small,4,0.600000
matrix_multiplication,wasm,small,5,0.500000
matrix_multiplication,wasm,small,6,0.600000
matrix_multiplication,wasm,small,7,0.500000
matrix_multiplication,wasm,small,8,0.600000
matrix_multiplication,wasm,small,9,0.500000
matrix_multiplication,wasm,small,10,0.600000
matrix_multiplication,wasm,small,11,0.600000
matrix_multiplication,wasm,small,12,0.600000
matrix_multiplication,wasm,small,13,0.600000
matrix_multiplication,wasm,small,14,0.600000
matrix_multiplication,wasm,small,15,0.500000
matrix_multiplication,wasm,small,16,0.600000
matrix_multiplication,wasm,small,17,0.500000
matrix_multiplication,wasm,small,18,0.700000
matrix_multiplication,wasm,small,19,0.500000
matrix_multiplication,wasm,small,20,0.700000
matrix_multiplication,wasm,small,21,0.500000
matrix_multiplication,wasm,small,22,0.600000
matrix_multiplication,wasm,small,23,0.600000
matrix_multiplication,wasm,small,24,0.600000
matrix_multiplication,wasm,small,25,0.700000
matrix_multiplication,wasm,small,26,0.500000
matrix_multiplication,wasm,small,27,0.600000
matrix_multiplication,wasm,small,28,0.600000
matrix_multiplication,wasm,small,29,0.600000
matrix_multiplication,wasm,small,30,0.500000
matrix_multiplication,js,medium,1,22.500000
matrix_multiplication,js,medium,2,22.500000
matrix_multiplication,js,medium,3,22.600000
matrix_multiplication,js,medium,4,22.600000
matrix_multiplication,js,medium,5,22.600000
matrix_multiplication,js,medium,6,22.300000
matrix_multiplication,js,medium,7,22.600000
matrix_multiplication,js,medium,8,22.700000
matrix_multiplication,js,medium,9,22.400000
matrix_multiplication,js,medium,10,22.600000
matrix_multiplication,js,medium,11,22.500000
matrix_multiplication,js,medium,12,22.600000
matrix_multiplication,js,medium,13,22.600000
matrix_multiplication,js,medium,14,22.600000
matrix_multiplication,js,medium,15,22.500000
matrix_multiplication,js,medium,16,22.500000
matrix_multiplication,js,medium,17,22.700000
matrix_multiplication,js,medium,18,22.500000
matrix_multiplication,js,medium,19,22.500000
matrix_multiplication,js,medium,20,22.300000
matrix_multiplication,js,medium,21,22.400000
matrix_multiplication,js,medium,22,22.500000
matrix_multiplication,js,medium,23,22.500000
matrix_multiplication,js,medium,24,22.500000
matrix_multiplication,js,medium,25,22.600000
matrix_multiplication,js,medium,26,22.600000
matrix_multiplication,js,medium,27,22.600000
matrix_multiplication,js,medium,28,22.600000
matrix_multiplication,js,medium,29,22.500000
matrix_multiplication,js,medium,30,22.600000
matrix_multiplication,wasm,medium,1,37.800000
matrix_multiplication,wasm,medium,2,38.000000
matrix_multiplication,wasm,medium,3,37.900000
matrix_multiplication,wasm,medium,4,38.200000
matrix_multiplication,wasm,medium,5,37.800000
matrix_multiplication,wasm,medium,6,38.000000
matrix_multiplication,wasm,medium,7,38.000000
matrix_multiplication,wasm,medium,8,38.100000
matrix_multiplication,wasm,medium,9,37.800000
matrix_multiplication,wasm,medium,10,37.900000
matrix_multiplication,wasm,medium,11,37.900000
matrix_multiplication,wasm,medium,12,37.700000
matrix_multiplication,wasm,medium,13,37.900000
matrix_multiplication,wasm,medium,14,37.900000
matrix_multiplication,wasm,medium,15,37.900000
matrix_multiplication,wasm,medium,16,37.900000
matrix_multiplication,wasm,medium,17,38.000000
matrix_multiplication,wasm,medium,18,38.000000
matrix_multiplication,wasm,medium,19,37.900000
matrix_multiplication,wasm,medium,20,38.100000
matrix_multiplication,wasm,medium,21,38.000000
matrix_multiplication,wasm,medium,22,37.900000
matrix_multiplication,wasm,medium,23,37.900000
matrix_multiplication,wasm,medium,24,37.900000
matrix_multiplication,wasm,medium,25,38.100000
matrix_multiplication,wasm,medium,26,38.000000
matrix_multiplication,wasm,medium,27,37.700000
matrix_multiplication,wasm,medium,28,38.000000
matrix_multiplication,wasm,medium,29,37.900000
matrix_multiplication,wasm,medium,30,37.900000
matrix_multiplication,js,large,1,179.900000
matrix_multiplication,js,large,2,179.300000
matrix_multiplication,js,large,3,180.000000
matrix_multiplication,js,large,4,179.800000
matrix_multiplication,js,large,5,179.500000
matrix_multiplication,js,large,6,179.900000
matrix_multiplication,js,large,7,180.100000
matrix_multiplication,js,large,8,179.900000
matrix_multiplication,js,large,9,179.800000
matrix_multiplication,js,large,10,179.900000
matrix_multiplication,js,large,11,179.400000
matrix_multiplication,js,large,12,180.000000
matrix_multiplication,js,large,13,179.900000
matrix_multiplication,js,large,14,179.600000
matrix_multiplication,js,large,15,180.000000
matrix_multiplication,js,large,16,179.800000
matrix_multiplication,js,large,17,179.600000
matrix_multiplication,js,large,18,179.800000
matrix_multiplication,js,large,19,179.300000
matrix_multiplication,js,large,20,179.900000
matrix_multiplication,js,large,21,179.300000
matrix_multiplication,js,large,22,180.000000
matrix_multiplication,js,large,23,179.700000
matrix_multiplication,js,large,24,180.000000
matrix_multiplication,js,large,25,179.200000
matrix_multiplication,js,large,26,179.900000
matrix_multiplication,js,large,27,180.100000
matrix_multiplication,js,large,28,179.900000
matrix_multiplication,js,large,29,179.900000
matrix_multiplication,js,large,30,179.500000
matrix_multiplication,wasm,large,1,308.400000
matrix_multiplication,wasm,large,2,307.900000
matrix_multiplication,wasm,large,3,307.600000
matrix_multiplication,wasm,large,4,308.400000
matrix_multiplication,wasm,large,5,307.800000
matrix_multiplication,wasm,large,6,308.100000
matrix_multiplication,wasm,large,7,308.500000
matrix_multiplication,wasm,large,8,308.300000
matrix_multiplication,wasm,large,9,308.400000
matrix_multiplication,wasm,large,10,308.100000
matrix_multiplication,wasm,large,11,308.400000
matrix_multiplication,wasm,large,12,308.100000
matrix_multiplication,wasm,large,13,308.000000
matrix_multiplication,wasm,large,14,308.200000
matrix_multiplication,wasm,large,15,307.900000
matrix_multiplication,wasm,large,16,308.400000
matrix_multiplication,wasm,large,17,307.900000
matrix_multiplication,wasm,large,18,308.800000
matrix_multiplication,wasm,large,19,307.800000
matrix_multiplication,wasm,large,20,307.800000
matrix_multiplication,wasm,large,21,308.400000
matrix_multiplication,wasm,large,22,308.500000
matrix_multiplication,wasm,large,23,308.100000
matrix_multiplication,wasm,large,24,308.300000
matrix_multiplication,wasm,large,25,307.900000
matrix_multiplication,wasm,large,26,307.900000
matrix_multiplication,wasm,large,27,308.100000
matrix_multiplication,wasm,large,28,308.000000
matrix_multiplication,wasm,large,29,307.700000
matrix_multiplication,wasm,large,30,308.200000
matrix_multiplication,js,very_large,1,2279.700000
matrix_multiplication,js,very_large,2,2273.300000
matrix_multiplication,js,very_large,3,2284.000000
matrix_multiplication,js,very_large,4,2277.300000
matrix_multiplication,js,very_large,5,2285.500000
matrix_multiplication,js,very_large,6,2296.300000
matrix_multiplication,js,very_large,7,2300.300000
matrix_multiplication,js,very_large,8,2275.500000
matrix_multiplication,js,very_large,9,2418.600000
matrix_multiplication,js,very_large,10,2317.200000
matrix_multiplication,js,very_large,11,2288.000000
matrix_multiplication,js,very_large,12,2279.000000
matrix_multiplication,js,very_large,13,2281.300000
matrix_multiplication,js,very_large,14,2288.500000
matrix_multiplication,js,very_large,15,2284.000000
matrix_multiplication,js,very_large,16,2277.600000
matrix_multiplication,js,very_large,17,2277.800000
matrix_multiplication,js,very_large,18,2281.400000
matrix_multiplication,js,very_large,19,2279.200000
matrix_multiplication,js,very_large,20,2295.700000
matrix_multiplication,js,very_large,21,2282.000000
matrix_multiplication,js,very_large,22,2279.700000
matrix_multiplication,js,very_large,23,2247.500000
matrix_multiplication,js,very_large,24,2306.700000
matrix_multiplication,js,very_large,25,2268.200000
matrix_multiplication,js,very_large,26,2267.700000
matrix_multiplication,js,very_large,27,2276.800000
matrix_multiplication,js,very_large,28,2268.700000
matrix_multiplication,js,very_large,29,2263.600000
matrix_multiplication,js,very_large,30,2270.600000
matrix_multiplication,wasm,very_large,1,3171.500000
matrix_multiplication,wasm,very_large,2,3104.000000
matrix_multiplication,wasm,very_large,3,3100.900000
matrix_multiplication,wasm,very_large,4,3102.800000
matrix_multiplication,wasm,very_large,5,3131.100000
matrix_multiplication,wasm,very_large,6,3100.100000
matrix_multiplication,wasm,very_large,7,3109.400000
matrix_multiplication,wasm,very_large,8,3106.200000
matrix_multiplication,wasm,very_large,9,3104.500000
matrix_multiplication,wasm,very_large,10,3117.000000
matrix_multiplication,wasm,very_large,11,3152.900000
matrix_multiplication,wasm,very_large,12,3108.700000
matrix_multiplication,wasm,very_large,13,3108.000000
matrix_multiplication,wasm,very_large,14,3101.000000
matrix_multiplication,wasm,very_large,15,3111.600000
matrix_multiplication,wasm,very_large,16,3110.700000
matrix_multiplication,wasm,very_large,17,3100.500000
matrix_multiplication,wasm,very_large,18,3097.800000
matrix_multiplication,wasm,very_large,19,3116.500000
matrix_multiplication,wasm,very_large,20,3111.400000
matrix_multiplication,wasm,very_large,21,3121.200000
matrix_multiplication,wasm,very_large,22,3104.800000
matrix_multiplication,wasm,very_large,23,3110.700000
matrix_multiplication,wasm,very_large,24,3128.300000
matrix_multiplication,wasm,very_large,25,3106.800000
matrix_multiplication,wasm,very_large,26,3196.100000
matrix_multiplication,wasm,very_large,27,3099.600000
matrix_multiplication,wasm,very_large,28,3107.400000
matrix_multiplication,wasm,very_large,29,3101.900000
matrix_multiplication,wasm,very_large,30,3107.300000
